ChargesPerService,TotalCharges,tenure,Avg_charges,MonthlyCharges,PaymentMethod_Electronic check,Contract_Two year,InternetService_Fiber optic,TotalServices,gender,PaperlessBilling,Contract_One year,Partner,OnlineSecurity_Yes,SeniorCitizen,Churn
12.944444444444445,6382.55,55,116.04636363636364,116.5,1,0,1,8,1,1,0,0,1,1,0
15.257142857142856,7623.2,71,107.36901408450704,106.8,1,1,1,6,1,1,0,0,0,1,0
8.316666666666666,1261.45,50,25.229,24.95,0,1,0,2,1,0,0,1,0,0,0
22.3125,89.25,1,89.25,89.25,1,0,1,3,1,1,0,0,0,0,0
9.625,86.05,5,17.21,19.25,0,0,0,1,1,1,0,0,0,0,0
13.06875,6779.05,66,102.7128787878788,104.55,0,0,1,7,0,1,1,0,1,0,0
10.9,4345.0,49,88.6734693877551,87.2,0,0,0,7,0,1,1,1,1,0,0
15.375,82.85,3,27.616666666666664,30.75,1,0,0,1,0,1,0,1,0,1,0
8.566666666666666,1714.55,66,25.9780303030303,25.7,0,0,0,2,1,1,1,1,0,0,0
21.55,893.2,11,81.2,86.2,1,0,1,3,1,0,0,0,0,0,0
15.05,810.85,28,28.958928571428572,30.1,0,0,0,1,1,1,0,0,0,0,0
14.192857142857141,6347.55,65,97.65461538461538,99.35,1,1,1,6,1,1,0,1,1,0,0
9.6,1123.65,62,18.123387096774195,19.2,0,1,0,1,0,1,0,0,0,0,0
10.05,43.15,2,21.575,20.1,0,0,0,1,0,0,0,1,0,0,0
10.175,35.1,2,17.55,20.35,0,0,0,1,0,0,0,0,0,0,0
8.549999999999999,1388.0,55,25.236363636363638,25.65,0,1,0,2,0,1,0,1,0,0,0
18.91,3851.45,41,93.93780487804878,94.55,1,0,1,4,1,1,0,1,0,1,0
14.885714285714286,1743.5,17,102.55882352941177,104.2,1,0,1,6,0,1,0,1,1,0,1
18.880000000000003,2638.1,30,87.93666666666667,94.4,0,0,1,4,0,1,1,0,0,0,0
14.025,946.95,17,55.70294117647059,56.1,0,0,0,3,1,0,1,0,1,0,0
11.375,1114.85,16,69.678125,68.25,0,1,0,5,0,0,0,1,1,0,0
8.25,1777.6,72,24.688888888888886,24.75,0,1,0,2,1,0,0,0,0,0,0
25.416666666666668,684.85,9,76.09444444444445,76.25,1,0,1,2,1,1,0,0,0,0,0
24.78333333333333,74.35,1,74.35,74.35,1,0,1,2,0,0,0,0,0,0,0
13.5375,1312.45,23,57.06304347826087,54.15,1,0,0,3,1,0,0,0,0,0,0
9.725,159.2,8,19.9,19.45,0,0,0,1,1,0,0,0,0,0,0
11.65,610.2,19,32.11578947368421,34.95,0,0,0,2,1,1,0,1,1,0,0
13.4125,404.35,7,57.76428571428572,53.65,1,0,0,3,0,1,0,0,1,0,0
34.825,69.65,1,69.65,69.65,1,0,1,1,1,1,0,0,0,1,1
14.857142857142858,6363.45,61,104.31885245901638,104.0,1,0,1,6,1,0,1,0,1,0,0
11.725,4124.65,57,72.36228070175439,70.35,0,1,0,5,0,1,0,1,1,0,0
26.933333333333334,713.1,9,79.23333333333333,80.8,1,0,1,2,1,1,0,0,0,0,1
12.969999999999999,950.75,15,63.38333333333333,64.85,0,0,0,4,1,0,1,0,1,0,0
9.825,19.65,1,19.65,19.65,0,0,0,1,0,0,0,0,0,0,0
22.95,505.95,12,42.1625,45.9,0,0,0,1,0,0,0,1,0,0,0
10.0,1149.65,54,21.289814814814818,20.0,0,1,0,1,1,0,0,0,0,0,0
22.4,169.65,4,42.4125,44.8,1,0,0,1,1,0,0,1,0,0,0
26.766666666666666,526.7,7,75.24285714285715,80.3,0,0,1,2,0,1,0,0,0,0,1
10.175,393.15,20,19.6575,20.35,0,0,0,1,0,0,1,1,0,0,0
11.45,1147.0,26,44.11538461538461,45.8,0,0,0,3,0,0,0,0,1,0,0
21.025,3021.6,36,83.93333333333334,84.1,1,0,1,3,1,1,0,1,0,1,1
13.61875,5718.2,53,107.89056603773585,108.95,0,0,1,7,0,1,1,1,0,0,0
13.87,191.35,3,63.78333333333333,69.35,1,0,0,4,1,1,0,0,0,0,1
9.192857142857141,4539.6,68,66.75882352941177,64.35,0,1,0,6,0,0,0,0,1,0,0
10.088888888888889,6397.6,72,88.85555555555555,90.8,0,1,0,8,1,1,0,1,1,0,0
8.316666666666666,280.4,12,23.366666666666664,24.95,0,0,0,2,1,0,1,0,0,0,0
19.9,2718.3,34,79.95,79.6,0,0,1,3,0,1,0,1,0,1,1
16.94,5711.05,68,83.9860294117647,84.7,0,1,1,4,0,1,0,1,1,0,0
11.799999999999999,3478.15,50,69.563,70.8,0,0,0,5,0,1,1,0,1,0,0
18.225,36.45,1,36.45,36.45,1,0,0,1,0,1,0,0,0,1,1
14.914285714285715,4133.95,41,100.8280487804878,104.4,1,0,1,6,0,1,0,0,0,1,0
16.916666666666668,2917.65,30,97.25500000000001,101.5,1,0,1,5,1,1,0,1,0,1,0
13.575,54.3,1,54.3,54.3,1,0,0,3,1,0,0,0,0,0,0
17.325,2964.8,29,102.2344827586207,103.95,1,0,1,5,1,1,0,1,0,1,0
10.122222222222222,2198.3,23,95.57826086956523,91.1,0,1,0,8,0,1,0,1,1,0,0
9.975,1189.9,60,19.831666666666667,19.95,0,1,0,1,1,0,0,0,0,0,0
8.816666666666666,1914.5,72,26.59027777777778,26.45,0,1,0,2,0,0,0,1,0,0,0
17.880000000000003,2001.5,22,90.97727272727273,89.4,1,0,1,4,1,1,0,0,0,0,1
10.728571428571428,5336.35,72,74.11597222222223,75.1,0,1,0,6,1,1,0,0,1,0,0
15.442857142857141,7238.6,66,109.67575757575759,108.1,0,0,1,6,0,0,1,0,0,1,0
13.76875,7998.8,72,111.09444444444445,110.15,1,1,1,7,0,1,0,1,0,0,0
20.0875,3825.85,47,81.40106382978723,80.35,1,0,1,3,0,0,0,1,1,1,1
13.9375,5703.25,51,111.82843137254902,111.5,1,0,1,7,0,1,1,0,0,0,0
15.214285714285714,7397.0,70,105.67142857142858,106.5,1,0,1,6,0,1,1,1,0,0,0
9.95,164.6,9,18.288888888888888,19.9,1,0,0,1,1,1,1,0,0,0,0
13.8875,6555.2,59,111.10508474576271,111.1,0,1,1,7,1,1,0,1,1,0,0
14.14,225.65,3,75.21666666666667,70.7,0,0,0,4,1,0,0,0,0,0,0
24.85,955.75,38,25.151315789473685,24.85,1,0,0,0,1,1,0,1,0,1,0
15.200000000000001,3382.3,37,91.41351351351352,91.2,0,0,1,5,0,0,0,0,1,0,0
10.933333333333332,2313.8,37,62.53513513513514,65.6,0,1,0,5,1,0,0,0,1,0,0
13.549999999999999,933.3,24,38.887499999999996,40.65,0,0,0,2,0,1,0,1,0,1,1
11.89,780.85,14,55.775,59.45,0,0,0,4,0,0,0,1,1,0,0
13.74375,7852.4,72,109.0611111111111,109.95,0,1,1,7,1,1,0,1,1,0,0
10.075000000000001,3184.25,53,60.08018867924528,60.45,1,0,0,5,1,1,1,1,0,0,1
21.225,764.95,8,95.61875,84.9,1,0,1,3,0,1,0,1,0,0,1
9.625,2763.0,72,38.375,38.5,0,1,0,3,1,0,0,1,1,0,0
18.509999999999998,1614.7,17,94.98235294117647,92.55,1,0,1,4,0,1,0,1,0,1,0
24.516666666666666,145.4,2,72.7,73.55,0,0,1,2,0,1,0,1,0,0,1
10.075,156.25,8,19.53125,20.15,0,0,0,1,0,0,0,1,0,0,1
11.566666666666668,1604.5,48,33.427083333333336,34.7,0,0,0,2,0,0,1,1,0,0,1
8.166666666666666,270.15,10,27.014999999999997,24.5,0,0,0,2,0,1,0,0,0,0,0
9.85,1397.475,0,1397.475,19.7,0,0,0,1,1,1,1,1,0,0,0
10.3,20.6,1,20.6,20.6,0,0,0,1,1,0,0,0,0,0,0
11.6,1734.5,29,59.810344827586206,58.0,0,0,0,4,0,0,1,0,1,0,0
15.35,7047.5,65,108.42307692307692,107.45,1,0,1,6,0,1,1,1,0,1,0
10.916666666666666,573.15,8,71.64375,65.5,0,0,0,5,0,1,0,0,1,0,0
8.483333333333333,1538.6,61,25.22295081967213,25.45,0,1,0,2,1,0,0,1,0,0,0
16.691666666666666,4459.8,45,99.10666666666667,100.15,0,0,1,5,0,1,1,0,0,1,0
14.921428571428573,7459.0,72,103.59722222222223,104.45,0,0,1,6,1,1,1,1,0,0,0
10.575,306.05,12,25.504166666666666,21.15,1,0,0,1,1,1,0,1,0,0,0
19.240000000000002,639.7,7,91.38571428571429,96.2,1,0,1,4,1,0,0,0,0,0,0
22.2,348.15,9,38.68333333333333,44.4,0,0,0,1,1,1,0,0,0,0,0
15.364285714285714,4533.9,43,105.43953488372092,107.55,1,0,1,6,0,1,1,1,0,1,1
15.725,5563.65,58,95.925,94.35,0,1,1,5,1,0,0,1,0,0,0
16.458333333333332,1587.55,16,99.221875,98.75,1,0,1,5,1,1,0,1,0,1,1
10.15,40.25,2,20.125,20.3,0,0,0,1,1,0,0,1,0,0,0
16.858333333333334,842.9,8,105.3625,101.15,1,0,1,5,0,0,0,1,0,0,1
15.107142857142858,4228.55,40,105.71375,105.75,0,0,1,6,0,0,1,1,1,0,0
20.2875,784.45,9,87.16111111111111,81.15,1,0,1,3,1,1,0,0,1,0,0
17.91,3729.75,41,90.96951219512195,89.55,1,0,1,4,1,1,1,0,0,0,0
13.6875,1406.9,26,54.111538461538466,54.75,0,0,0,3,0,1,0,0,0,0,0
13.4375,1857.3,33,56.28181818181818,53.75,0,0,0,3,0,1,1,1,0,0,0
15.107142857142858,7322.5,68,107.68382352941177,105.75,0,0,1,6,1,0,1,1,0,0,0
15.12142857142857,6725.5,65,103.46923076923076,105.85,0,1,1,6,0,1,0,1,0,1,0
12.84,3627.3,55,65.9509090909091,64.2,1,0,0,4,1,1,1,0,0,0,0
17.740000000000002,1761.45,20,88.0725,88.7,1,0,1,4,1,1,0,0,0,0,1
21.925,1725.95,19,90.83947368421053,87.7,0,0,1,3,1,1,1,0,0,0,0
17.86,4192.15,45,93.15888888888888,89.3,0,0,1,4,0,1,0,0,0,0,0
10.075,1411.2,70,20.16,20.15,0,1,0,1,0,1,0,1,0,0,0
26.583333333333332,164.5,2,82.25,79.75,1,0,1,2,0,1,0,0,0,0,1
18.91,2724.6,27,100.91111111111111,94.55,0,0,1,4,0,1,0,0,0,0,1
10.025,264.55,12,22.045833333333334,20.05,1,1,0,1,0,1,0,1,0,0,0
9.6,4671.7,72,64.88472222222222,67.2,0,1,0,6,1,0,0,0,1,0,0
18.91,1173.55,12,97.79583333333333,94.55,1,0,1,4,1,0,0,0,0,0,0
34.525,318.5,5,63.7,69.05,0,0,1,1,0,1,0,0,0,1,1
13.4375,7713.55,71,108.64154929577465,107.5,1,0,1,7,1,1,0,1,1,1,0
12.166666666666666,2471.25,35,70.60714285714286,73.0,1,0,0,5,1,1,1,0,0,1,0
12.75,7842.3,70,112.03285714285714,114.75,0,1,1,8,1,0,0,1,1,0,0
25.349999999999998,2227.8,31,71.86451612903227,76.05,1,0,1,2,0,1,0,0,0,0,0
16.041666666666668,4990.25,52,95.96634615384616,96.25,0,1,1,5,1,1,0,1,0,0,1
16.849999999999998,3744.05,37,101.19054054054054,101.1,1,0,1,5,1,1,0,0,0,1,1
14.957142857142857,7220.35,69,104.64275362318841,104.7,0,0,1,6,1,1,1,0,0,0,1
25.96666666666667,2351.45,30,78.38166666666666,77.9,0,0,1,2,1,0,0,1,0,1,0
18.130000000000003,2989.6,33,90.5939393939394,90.65,1,0,1,4,0,1,0,0,1,0,0
13.80625,6077.75,54,112.55092592592592,110.45,1,1,1,7,1,1,0,1,0,1,0
11.450000000000001,4070.95,59,68.99915254237288,68.7,0,0,0,5,0,0,1,0,1,0,0
11.2125,2479.05,55,45.07363636363637,44.85,1,0,0,3,1,1,0,0,1,1,0
14.9,2134.3,69,30.93188405797102,29.8,0,0,0,1,1,1,1,1,0,1,0
17.78,6000.1,66,90.91060606060607,88.9,0,0,1,4,0,1,1,0,0,0,0
11.75,2203.1,37,59.54324324324324,58.75,0,0,0,4,1,1,1,1,1,0,0
9.925,183.15,9,20.35,19.85,0,0,0,1,1,0,1,1,0,1,0
10.8625,6194.1,69,89.7695652173913,86.9,0,1,0,7,1,0,0,1,1,0,0
14.9125,638.95,10,63.895,59.65,0,0,0,3,1,1,0,0,0,0,0
13.8125,2139.2,40,53.48,55.25,0,0,0,3,1,1,0,0,1,0,1
16.6,831.75,13,63.98076923076923,66.4,0,0,0,3,1,0,0,0,0,0,0
18.02,521.3,6,86.88333333333333,90.1,1,0,1,4,0,1,0,0,0,0,1
10.075,1337.5,69,19.384057971014492,20.15,0,1,0,1,0,0,0,1,0,0,0
13.5125,7181.95,66,108.81742424242424,108.1,0,0,1,7,0,1,1,1,0,1,0
13.4375,608.0,11,55.27272727272727,53.75,1,0,0,3,1,0,0,0,0,0,1
11.379999999999999,2560.1,46,55.654347826086955,56.9,0,0,0,4,1,0,1,1,1,0,0
22.325,577.6,6,96.26666666666667,89.3,1,0,1,3,0,0,0,0,0,0,1
13.7,5953.0,56,106.30357142857143,109.6,0,0,1,7,0,1,0,1,1,0,0
8.383333333333333,1790.15,70,25.57357142857143,25.15,0,1,0,2,1,0,0,1,0,0,0
11.307142857142859,2531.4,33,76.70909090909092,79.15,1,0,0,6,0,1,1,1,0,0,0
11.125,4760.3,72,66.11527777777778,66.75,0,1,0,5,0,0,0,1,1,0,0
19.04,292.85,3,97.61666666666667,95.2,1,0,1,4,0,1,0,1,0,0,1
16.266666666666666,953.65,19,50.19210526315789,48.8,0,0,0,2,0,0,0,0,0,0,0
15.233333333333334,198.0,5,39.6,45.7,1,0,0,2,0,0,0,0,0,1,1
11.528571428571428,5705.05,71,80.35281690140846,80.7,0,1,0,6,0,1,0,1,0,0,0
24.833333333333332,609.9,8,76.2375,74.5,1,0,1,2,1,1,0,1,1,0,1
10.275,20.55,1,20.55,20.55,0,0,0,1,1,0,0,0,0,0,0
26.55,79.65,1,79.65,79.65,1,0,1,2,0,1,0,0,0,0,1
12.788888888888888,6993.65,61,114.64999999999999,115.1,0,0,1,8,0,1,1,0,1,0,0
9.950000000000001,4122.65,71,58.06549295774647,59.7,0,1,0,5,0,0,0,1,1,0,0
17.29,5762.95,68,84.74926470588235,86.45,0,0,1,4,0,0,1,1,0,0,0
11.233333333333334,1537.85,46,33.43152173913043,33.7,0,0,0,2,1,0,1,0,0,0,0
20.025,2603.3,33,78.88787878787879,80.1,0,0,1,3,1,0,1,0,1,0,0
13.00625,5566.4,53,105.02641509433961,104.05,0,1,1,7,0,1,0,1,1,0,0
13.59375,5431.9,50,108.63799999999999,108.75,0,0,1,7,0,0,0,1,1,1,0
10.275,2258.25,57,39.61842105263158,41.1,0,0,0,3,0,1,1,0,1,0,0
10.175,1092.35,54,20.2287037037037,20.35,0,1,0,1,0,1,0,1,0,0,0
15.12857142857143,6401.25,60,106.6875,105.9,1,0,1,6,0,1,0,1,0,1,0
16.883333333333333,2812.2,28,100.43571428571428,101.3,0,0,1,5,0,1,0,1,0,1,1
26.683333333333334,80.05,1,80.05,80.05,0,0,1,2,0,1,0,1,0,0,1
17.84,2698.35,29,93.04655172413793,89.2,1,0,1,4,1,1,0,1,0,0,1
13.1,616.9,10,61.69,65.5,1,0,0,4,0,1,0,1,0,0,0
10.1125,1912.85,43,44.48488372093023,40.45,1,0,0,3,1,1,0,0,1,0,0
35.225,849.1,13,65.31538461538462,70.45,0,0,1,1,1,0,0,1,0,1,0
11.257142857142856,3460.3,43,80.47209302325582,78.8,1,1,0,6,0,1,0,1,1,0,0
20.9125,1465.75,19,77.14473684210526,83.65,1,0,1,3,1,1,0,1,0,0,1
22.525,90.1,1,90.1,90.1,1,0,1,3,1,1,0,1,0,0,0
11.778571428571428,5555.3,69,80.51159420289855,82.45,0,1,0,6,0,1,0,0,1,0,0
10.125,1278.8,61,20.963934426229507,20.25,0,1,0,1,0,0,0,1,0,0,0
11.041666666666666,2907.35,43,67.61279069767441,66.25,0,0,0,5,1,0,0,1,1,0,0
9.75,146.3,6,24.383333333333336,19.5,0,0,0,1,0,0,0,1,0,0,1
17.083333333333332,51.25,1,51.25,51.25,0,0,0,2,1,0,0,0,0,0,1
22.425,4952.95,56,88.44553571428571,89.7,0,0,1,3,1,0,0,1,0,0,0
9.221428571428572,4504.9,70,64.35571428571428,64.55,0,1,0,6,0,0,0,1,1,0,0
22.8,45.6,1,45.6,45.6,1,0,0,1,1,1,0,0,0,0,1
15.608333333333334,4520.15,49,92.24795918367346,93.65,1,0,1,5,1,1,1,1,0,0,0
16.55,267.35,6,44.55833333333334,49.65,0,0,0,2,0,1,0,0,0,0,1
10.514285714285714,2316.85,32,72.4015625,73.6,0,1,0,6,0,0,0,1,1,0,0
13.71875,8075.35,72,112.1576388888889,109.75,0,1,1,7,0,1,0,1,1,1,0
12.290000000000001,2302.35,37,62.225675675675674,61.45,0,1,0,4,1,0,0,0,1,0,0
15.200000000000001,7251.9,69,105.1,106.4,0,0,1,6,0,1,1,1,1,0,0
11.700000000000001,2078.55,26,79.94423076923077,81.9,0,0,0,6,0,0,0,1,0,0,0
15.028571428571428,6225.4,58,107.33448275862068,105.2,0,0,1,6,0,1,1,1,0,0,0
13.65,1242.25,24,51.760416666666664,54.6,0,0,0,3,1,0,1,0,0,0,0
10.275,99.45,5,19.89,20.55,1,0,0,1,1,0,1,1,0,0,0
10.0,288.05,15,19.203333333333333,20.0,1,0,0,1,1,1,0,1,0,0,1
9.85,599.25,30,19.975,19.7,0,1,0,1,0,0,0,1,0,0,0
11.008333333333333,3462.1,55,62.947272727272725,66.05,0,0,0,5,0,1,1,1,1,0,0
17.0,853.0,25,34.12,34.0,0,0,0,1,0,1,0,1,0,0,1
15.416666666666666,934.1,10,93.41,92.5,0,0,1,5,1,1,0,1,0,1,1
9.008333333333333,2375.2,44,53.98181818181818,54.05,0,1,0,5,1,1,0,1,1,0,0
11.78,2813.05,47,59.85212765957447,58.9,0,0,0,4,0,1,1,0,1,0,0
22.0875,1222.8,13,94.06153846153846,88.35,1,0,1,3,0,0,0,1,0,0,1
13.49375,5293.2,49,108.02448979591837,107.95,0,1,1,7,0,1,0,1,0,0,1
16.150000000000002,6314.35,64,98.66171875,96.9,0,0,1,5,0,1,1,1,1,0,0
9.55,19.1,1,19.1,19.1,0,0,0,1,1,0,0,0,0,0,0
16.666666666666668,1003.05,20,50.152499999999996,50.0,0,0,0,2,1,0,0,0,0,0,0
11.35,1593.1,37,43.056756756756755,45.4,1,1,0,3,0,0,0,1,1,0,0
21.3625,2509.95,30,83.66499999999999,85.45,1,0,1,3,1,0,0,1,0,0,0
10.5125,3187.65,38,83.88552631578948,84.1,0,0,0,7,0,0,1,0,1,0,0
24.816666666666666,74.45,1,74.45,74.45,0,0,1,2,0,1,0,0,0,1,1
16.1875,2345.2,37,63.38378378378378,64.75,1,0,0,3,0,1,0,0,0,0,1
9.464285714285714,3330.1,52,64.04038461538461,66.25,0,1,0,6,0,0,0,1,1,0,0
10.985714285714286,5522.7,71,77.78450704225352,76.9,0,1,0,6,1,1,0,0,1,0,0
17.96,2335.3,26,89.81923076923077,89.8,1,0,1,4,1,0,0,0,0,0,1
10.657142857142857,4798.4,66,72.7030303030303,74.6,0,1,0,6,1,1,0,0,1,0,0
12.994444444444445,8594.4,72,119.36666666666666,116.95,0,1,1,8,1,1,0,1,1,0,0
13.549999999999999,970.55,25,38.821999999999996,40.65,0,0,0,2,1,1,1,0,1,0,0
12.705555555555556,7665.8,69,111.09855072463769,114.35,0,1,1,8,1,1,0,1,1,0,0
11.616666666666667,3686.05,53,69.54811320754717,69.7,0,1,0,5,1,0,0,1,1,0,0
19.1,1115.15,12,92.92916666666667,95.5,0,0,1,4,0,0,1,0,0,0,1
16.441666666666666,2537.0,26,97.57692307692308,98.65,1,0,1,5,1,1,0,0,0,0,0
15.4125,1393.6,21,66.36190476190475,61.65,0,0,0,3,1,0,0,0,0,0,0
22.3375,89.35,1,89.35,89.35,1,0,1,3,0,1,0,0,0,0,0
15.9,4445.3,48,92.61041666666667,95.4,1,0,1,5,1,1,0,0,1,0,0
11.799999999999999,978.6,26,37.63846153846154,35.4,0,0,0,2,0,0,1,1,1,0,0
9.975,1258.15,60,20.96916666666667,19.95,0,1,0,1,1,0,0,1,0,0,0
9.625,331.35,18,18.408333333333335,19.25,0,0,0,1,1,0,0,0,0,0,0
14.825,291.4,10,29.139999999999997,29.65,1,0,0,1,0,1,0,0,0,1,1
16.9,453.75,5,90.75,84.5,1,0,1,4,1,1,0,1,1,0,1
10.2,84.75,4,21.1875,20.4,0,0,0,1,0,1,1,0,0,0,0
8.25,1715.1,65,26.386153846153846,24.75,0,1,0,2,1,0,0,1,0,0,0
8.450000000000001,1715.15,70,24.502142857142857,25.35,0,1,0,2,1,0,0,1,0,0,0
18.14,1597.25,18,88.73611111111111,90.7,0,0,1,4,1,1,0,0,0,0,1
10.0,1250.1,62,20.16290322580645,20.0,0,1,0,1,1,0,0,0,0,0,0
14.9375,3996.8,66,60.55757575757576,59.75,1,1,0,3,0,1,0,1,1,0,0
10.3125,5215.1,65,80.2323076923077,82.5,0,1,0,7,0,1,0,1,1,0,0
35.15,235.5,3,78.5,70.3,1,0,1,1,0,1,0,0,0,1,1
10.175,673.2,34,19.8,20.35,0,0,0,1,0,0,0,0,0,0,0
18.16,1442.2,16,90.1375,90.8,0,0,1,4,1,1,0,1,0,0,0
14.85,5639.05,54,104.42685185185185,103.95,0,0,1,6,0,1,1,0,1,0,1
14.992857142857144,5222.35,50,104.447,104.95,1,0,1,6,0,1,0,0,0,1,0
15.035714285714286,7291.75,71,102.70070422535211,105.25,1,1,1,6,1,1,0,1,0,0,0
24.916666666666668,799.65,10,79.965,74.75,1,0,1,2,0,1,0,0,0,0,1
16.933333333333334,50.8,1,50.8,50.8,1,0,0,2,0,1,0,0,0,0,1
7.916666666666667,424.5,18,23.583333333333332,23.75,0,0,0,2,1,0,1,0,0,0,0
15.325,249.4,4,62.35,61.3,1,0,0,3,1,1,0,0,0,0,0
10.828571428571427,4415.75,58,76.13362068965517,75.8,0,1,0,6,0,0,0,1,1,0,0
16.333333333333332,5270.6,56,94.11785714285715,98.0,1,0,1,5,0,1,1,1,1,0,0
26.75,144.55,2,72.275,80.25,1,0,1,2,1,1,0,0,0,0,1
19.725,2447.95,32,76.4984375,78.9,1,0,1,3,1,1,0,1,0,0,1
10.4,2884.9,56,51.51607142857143,52.0,0,0,0,4,1,1,1,1,1,0,0
21.1875,3050.15,36,84.72638888888889,84.75,1,0,1,3,1,1,0,0,0,0,1
12.88,253.0,4,63.25,64.4,0,0,0,4,0,1,0,0,0,0,0
21.3625,4517.25,53,85.23113207547169,85.45,0,0,1,3,1,0,0,0,0,0,1
22.9,436.2,10,43.62,45.8,0,0,0,1,1,1,0,0,0,0,0
15.25,118.4,4,29.6,30.5,1,0,0,1,1,0,0,0,0,0,0
9.95,19.9,1,19.9,19.9,0,0,0,1,1,0,0,1,0,0,1
34.575,3649.6,51,71.56078431372549,69.15,0,0,1,1,0,0,0,1,0,0,0
16.575,1200.15,12,100.0125,99.45,1,0,1,5,1,1,0,0,0,1,1
12.3125,255.6,6,42.6,49.25,0,0,0,3,0,1,1,0,0,0,0
9.8375,2395.05,63,38.01666666666667,39.35,0,1,0,3,1,0,0,1,0,0,0
35.3,70.6,1,70.6,70.6,1,0,1,1,0,1,0,0,0,0,1
15.014285714285714,5083.55,48,105.90729166666667,105.1,0,0,1,6,0,1,0,1,0,0,0
27.0,389.6,5,77.92,81.0,0,0,1,2,0,1,0,0,0,0,1
10.05,644.5,35,18.414285714285715,20.1,0,0,0,1,0,1,1,0,0,0,0
21.2125,523.5,6,87.25,84.85,1,0,1,3,1,1,0,0,0,0,1
9.875,39.3,2,19.65,19.75,0,0,0,1,1,0,0,0,0,0,0
9.875,989.05,50,19.781,19.75,0,0,0,1,0,0,1,0,0,0,0
35.2,2406.1,33,72.9121212121212,70.4,0,0,1,1,0,1,0,0,0,0,0
10.225,638.55,31,20.598387096774193,20.45,0,1,0,1,1,0,0,0,0,0,0
10.175,191.1,9,21.233333333333334,20.35,0,1,0,1,0,0,0,1,0,0,0
10.775,4524.05,54,83.77870370370371,86.2,1,0,0,7,0,1,0,1,0,0,0
15.941666666666668,4664.2,46,101.39565217391304,95.65,0,0,1,5,0,1,1,0,1,0,0
14.828571428571427,3470.8,34,102.08235294117648,103.8,1,0,1,6,1,1,1,0,1,0,0
16.2,6910.3,71,97.32816901408451,97.2,1,1,1,5,1,1,0,1,1,0,0
10.591666666666667,4014.2,63,63.717460317460315,63.55,0,1,0,5,0,0,0,1,1,0,0
8.316666666666666,1288.0,51,25.254901960784313,24.95,0,1,0,2,0,0,0,0,0,0,0
17.830000000000002,2277.65,26,87.60192307692309,89.15,1,0,1,4,0,1,0,0,0,1,1
16.5,6375.8,64,99.621875,99.0,0,1,1,5,0,1,0,1,1,0,0
24.8,24.8,1,24.8,24.8,1,0,0,0,0,1,0,1,0,1,1
17.11,5251.75,61,86.09426229508196,85.55,0,0,1,4,1,1,1,1,0,1,0
18.8,1505.45,15,100.36333333333333,94.0,0,0,1,4,0,1,0,0,0,0,0
15.092857142857143,6903.1,64,107.8609375,105.65,0,0,1,6,1,1,1,0,0,0,1
16.766666666666666,913.3,18,50.73888888888889,50.3,1,0,0,2,0,1,0,0,0,0,0
19.0,5535.8,57,97.11929824561403,95.0,1,0,1,4,0,1,1,1,0,0,0
12.28,815.55,14,58.253571428571426,61.4,0,1,0,4,1,1,0,1,1,0,0
20.1375,1411.65,18,78.42500000000001,80.55,0,0,1,3,1,1,0,0,0,1,0
19.625,5602.25,72,77.80902777777777,78.5,0,1,1,3,0,0,0,1,1,1,0
12.7,8244.3,70,117.77571428571427,114.3,0,1,1,8,1,0,0,1,1,0,0
10.025,741.5,38,19.513157894736842,20.05,0,1,0,1,0,0,0,0,0,0,0
10.441666666666666,4375.8,68,64.35000000000001,62.65,0,1,0,5,1,0,0,1,1,0,0
26.95,1008.7,13,77.5923076923077,80.85,1,0,1,2,1,1,0,0,0,0,1
15.450000000000001,5968.4,65,91.82153846153845,92.7,0,1,1,5,1,1,0,1,1,1,0
16.741666666666667,3096.9,30,103.23,100.45,1,0,1,5,0,0,0,0,0,0,0
12.533333333333333,3901.25,51,76.49509803921569,75.2,0,1,0,5,1,1,0,1,0,0,0
16.95,2613.4,31,84.30322580645162,84.75,0,0,1,4,0,1,0,0,1,0,0
22.3625,853.1,9,94.78888888888889,89.45,1,0,1,3,0,0,0,1,0,0,1
9.9375,5661.7,72,78.63472222222222,79.5,0,1,0,7,0,1,0,1,1,0,0
14.430000000000001,794.25,10,79.425,72.15,0,0,0,4,1,1,0,0,0,0,1
9.9,695.05,37,18.785135135135135,19.8,1,0,0,1,0,1,1,0,0,0,0
12.733333333333334,160.8,2,80.4,76.4,1,0,0,5,0,0,0,0,0,0,1
16.816666666666666,5552.05,55,100.94636363636364,100.9,0,0,1,5,1,1,1,0,1,0,0
15.883333333333333,3275.15,33,99.2469696969697,95.3,0,0,1,5,1,1,0,0,1,0,0
18.19,4236.6,46,92.10000000000001,90.95,0,0,1,4,0,0,1,1,0,0,0
13.625,54.5,1,54.5,54.5,1,0,0,3,0,0,0,0,1,0,0
15.4,1174.35,20,58.717499999999994,61.6,0,0,0,3,0,1,0,0,0,1,1
19.975,741.7,9,82.41111111111111,79.9,1,0,1,3,1,1,0,1,0,0,1
19.23,3019.25,32,94.3515625,96.15,0,0,1,4,1,1,0,0,0,1,1
16.533333333333335,962.9,19,50.67894736842105,49.6,0,0,0,2,0,1,0,1,0,0,0
10.883333333333333,4759.75,70,67.99642857142857,65.3,0,1,0,5,0,0,0,1,1,0,1
8.333333333333334,1498.35,61,24.563114754098358,25.0,0,1,0,2,0,1,0,0,0,0,0
